Dialogue ID,Chapter ID,Dialogue,Character Name,Character ID,Species,Gender,House,Patronus,Wand (Wood),Wand (Core),Place ID,Place Name,Place Category
930,36,"Don't make me talk, I- Errr",Dobby,27,House Elf,Male,,,,,8,4 Privet Drive,Dwellings
931,36,"Dobby! Dobby, put the lamp down.",Harry Potter,1,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,8,4 Privet Drive,Dwellings
932,36,Bad Dobby.,Dobby,27,House Elf,Male,,,,,8,4 Privet Drive,Dwellings
933,36,So when they arrive at the ninth hole,Vernon Dursley,21,Human,Male,,,,,8,4 Privet Drive,Dwellings
934,36,Give me the lamp! Dobby stop!,Harry Potter,1,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,8,4 Privet Drive,Dwellings
935,36,Let me go!,Dobby,27,House Elf,Male,,,,,8,4 Privet Drive,Dwellings
936,36,"Get in there, and keep quiet!",Harry Potter,1,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,8,4 Privet Drive,Dwellings
937,36,What the devil are you doing up here?,Vernon Dursley,21,Human,Male,,,,,8,4 Privet Drive,Dwellings
938,36,I- I was just-,Harry Potter,1,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,8,4 Privet Drive,Dwellings
939,36,You just ruined the punch line of my Japanese golfer joke!,Vernon Dursley,21,Human,Male,,,,,8,4 Privet Drive,Dwellings
940,36,Sorry.,Harry Potter,1,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,8,4 Privet Drive,Dwellings
941,36,"One more sound, and you'll wish you'd never been born, boy! And fix that door!",Vernon Dursley,21,Human,Male,,,,,8,4 Privet Drive,Dwellings
942,36,"Yes, sir See why I've got to go back? I don't belong here. I belong in your world, at Hogwarts. It's the only place I've got friends!",Harry Potter,1,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,8,4 Privet Drive,Dwellings
943,36,Friends who don't even write to Harry Potter?,Dobby,27,House Elf,Male,,,,,8,4 Privet Drive,Dwellings
944,36,"Well, I expect they've been- hang on- how do you know my friends haven't been writing to me?",Harry Potter,1,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,8,4 Privet Drive,Dwellings
945,36,"Harry Potter mustn't be angry with Dobby. Heh- Dobby hoped, if Harry Potter thought his friends had forgotten him, Harry Potter might not want to go back to school, sir.",Dobby,27,House Elf,Male,,,,,8,4 Privet Drive,Dwellings
946,36,"Give me those, now!",Harry Potter,1,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,8,4 Privet Drive,Dwellings
947,36,No! Ahh! Ooh,Dobby,27,House Elf,Male,,,,,8,4 Privet Drive,Dwellings
948,36,"Dobby, get back here!",Harry Potter,1,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,8,4 Privet Drive,Dwellings
949,36,"Dobby, please, no!",Harry Potter,1,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,8,4 Privet Drive,Dwellings
950,36,Harry Potter must say he's not going back to school!,Dobby,27,House Elf,Male,,,,,8,4 Privet Drive,Dwellings
951,36,I can't. Hogwarts is my home!,Harry Potter,1,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,8,4 Privet Drive,Dwellings
952,36,"Then, Dobby must do it, sir, for Harry Potter's own good.",Dobby,27,House Elf,Male,,,,,8,4 Privet Drive,Dwellings
953,36,"it spread as far as the eye could see, all over the floor of this vast building, and it was this deep. And one plumber said Look at all that water.ÃÂ¢ÃÂÃÂ A-and the second plumber said, Yes, and that's just the top of it!ÃÂ¢ÃÂÃÂ",Vernon Dursley,21,Human,Male,,,,,8,4 Privet Drive,Dwellings
954,36,I'm so sorry! It's my nephew- he's very disturbed. Meeting strangers upsets him. That's why I kept him upstairs!,Vernon Dursley,21,Human,Male,,,,,8,4 Privet Drive,Dwellings
955,37,You're never going back to that school. You're never going to see those freaky friends of yours again. Never!,Vernon Dursley,21,Human,Male,,,,,8,4 Privet Drive,Dwellings
956,37,Ron! Fred. George. What are you all doing here?,Harry Potter,1,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,8,4 Privet Drive,Dwellings
957,37,"Rescuing you, of course. Now, come on. Get your trunk!",Ron Weasley,2,Human,Male,Gryffindor,Jack Russell Terrier,,,8,4 Privet Drive,Dwellings
958,37,You'd better stand back. Let's go!,Ron Weasley,2,Human,Male,Gryffindor,Jack Russell Terrier,,,8,4 Privet Drive,Dwellings
959,37,Oh!,Petunia Dursley,32,Human,Female,,,,,8,4 Privet Drive,Dwellings
960,37,"Now, what the hell's he doing? Potter!",Vernon Dursley,21,Human,Male,,,,,8,4 Privet Drive,Dwellings
961,37,Dad! What's going on?,Dudley Dursley,31,Human,Male,,,,,8,4 Privet Drive,Dwellings
962,37,"Go, go, go, go!",George Weasley,19,Human,Male,Gryffindor,,,,8,4 Privet Drive,Dwellings
963,37,"Dad, hurry up!",Dudley Dursley,31,Human,Male,,,,,8,4 Privet Drive,Dwellings
964,37,Come on.,Ron Weasley,2,Human,Male,Gryffindor,Jack Russell Terrier,,,8,4 Privet Drive,Dwellings
965,37,Come on.,Fred Weasley,14,Human,Male,Gryffindor,,,,8,4 Privet Drive,Dwellings
966,37,"Come on, Harry! Hurry up!",Ron Weasley,2,Human,Male,Gryffindor,Jack Russell Terrier,,,8,4 Privet Drive,Dwellings
967,37,"Petunia, he's escaping!",Vernon Dursley,21,Human,Male,,,,,8,4 Privet Drive,Dwellings
968,37,Ahh- ahh!,Harry Potter,1,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,8,4 Privet Drive,Dwellings
969,37,I've got you Harry!,Ron Weasley,2,Human,Male,Gryffindor,Jack Russell Terrier,,,8,4 Privet Drive,Dwellings
970,37,Come here!,Vernon Dursley,21,Human,Male,,,,,8,4 Privet Drive,Dwellings
971,37,Let go of me!,Harry Potter,1,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,8,4 Privet Drive,Dwellings
972,37,"Oh no, boy! You and that bloody pigeon aren't going anywhere!",Vernon Dursley,21,Human,Male,,,,,8,4 Privet Drive,Dwellings
973,37,Get off!,Harry Potter,1,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,8,4 Privet Drive,Dwellings
974,37,Drive!,Ron Weasley,2,Human,Male,Gryffindor,Jack Russell Terrier,,,8,4 Privet Drive,Dwellings
975,37,Right.,Fred Weasley,14,Human,Male,Gryffindor,,,,8,4 Privet Drive,Dwellings
976,37,Right!,George Weasley,19,Human,Male,Gryffindor,,,,8,4 Privet Drive,Dwellings
977,37,No! No! No! No! Aaaah!,Vernon Dursley,21,Human,Male,,,,,8,4 Privet Drive,Dwellings
978,37,Aaah!,Petunia Dursley,32,Human,Female,,,,,8,4 Privet Drive,Dwellings
979,37,Aaah!,Dudley Dursley,31,Human,Male,,,,,8,4 Privet Drive,Dwellings
980,37,Dad!,Dudley Dursley,31,Human,Male,,,,,8,4 Privet Drive,Dwellings
981,37,Oh Damn.,Vernon Dursley,21,Human,Male,,,,,8,4 Privet Drive,Dwellings
982,38,"Come on. Okay, come on. Shh! Shh! Ok, come on. Shh! Come on.",Fred Weasley,14,Human,Male,Gryffindor,,,,17,The Burrow,Dwellings
983,38,Do you think it'd be all right if we had some of this?,Ron Weasley,2,Human,Male,Gryffindor,Jack Russell Terrier,,,17,The Burrow,Dwellings
984,38,"Yeah, Mum would never know.",George Weasley,19,Human,Male,Gryffindor,,,,17,The Burrow,Dwellings
985,38,"It's not much, but it's home.",Ron Weasley,2,Human,Male,Gryffindor,Jack Russell Terrier,,,17,The Burrow,Dwellings
986,38,I think it's brilliant,Harry Potter,1,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,17,The Burrow,Dwellings
987,38,"Where have you been? Harry, how wonderful to see you dear. Beds empty! No note! Car gone! You could have died! You could have been seen! Of course, I don't blame you, Harry dear.",Molly Weasley,26,Human,Female,Gryffindor,,,,17,The Burrow,Dwellings
988,38,"They were starving him, Mum. There were bars on his window!",Ron Weasley,2,Human,Male,Gryffindor,Jack Russell Terrier,,,17,The Burrow,Dwellings
989,38,"Well, you'd best hope that I don't put bars on your window, Ronald Weasley! Come on Harry, time for a spot of breakfast. Here we are Harry. Now tuck in! That's it. There we go.",Molly Weasley,26,Human,Female,Gryffindor,,,,17,The Burrow,Dwellings
990,38,"Mum- Mummy, have you seen my jumper?",Ginny Weasley,20,Human,Female,Gryffindor,Horse,,,17,The Burrow,Dwellings
991,38,Yes dear. It was on the cat.,Molly Weasley,26,Human,Female,Gryffindor,,,,17,The Burrow,Dwellings
992,38,Hello. W-what did I do?,Harry Potter,1,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,17,The Burrow,Dwellings
993,38,Ginny. She's been talking about you all summer. A bit annoying really.,Ron Weasley,2,Human,Male,Gryffindor,Jack Russell Terrier,,,17,The Burrow,Dwellings
994,38,"Morning, Weasleys.",Arthur Weasley,16,Human,Male,Gryffindor,Weasel,,,17,The Burrow,Dwellings
995,38,"Morning, Dad.",Fred Weasley,14,Human,Male,Gryffindor,,,,17,The Burrow,Dwellings
996,38,"Morning, Dad.",George Weasley,19,Human,Male,Gryffindor,,,,17,The Burrow,Dwellings
997,38,"Morning, Dad.",Ron Weasley,2,Human,Male,Gryffindor,Jack Russell Terrier,,,17,The Burrow,Dwellings
998,38,Morning Arthur!,Molly Weasley,26,Human,Female,Gryffindor,,,,17,The Burrow,Dwellings
999,38,What a night. Nine raids. Nine!,Arthur Weasley,16,Human,Male,Gryffindor,Weasel,,,17,The Burrow,Dwellings
1000,38,Raids?,Harry Potter,1,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,17,The Burrow,Dwellings
1001,38,"Dad works in the Ministry of Magic, in the Misuse of Muggle Artifacts Office. Dad loves Muggles, thinks they're fascinating.",Ron Weasley,2,Human,Male,Gryffindor,Jack Russell Terrier,,,17,The Burrow,Dwellings
1002,38,Well now. Aah! And who are you?,Arthur Weasley,16,Human,Male,Gryffindor,Weasel,,,17,The Burrow,Dwellings
1003,38,"Oh, sorry sir. I'm Harry, sir, Harry Potter.",Harry Potter,1,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,17,The Burrow,Dwellings
1004,38,"Good Lord! Are you really? Well, Ron's told us all about you, of course. When did he get here?",Arthur Weasley,16,Human,Male,Gryffindor,Weasel,,,17,The Burrow,Dwellings
1005,38,This morning. Your sons flew that enchanted car of yours to Surrey and back last night.,Molly Weasley,26,Human,Female,Gryffindor,,,,17,The Burrow,Dwellings
1006,38,Did you really? How'd it go? Did you-,Arthur Weasley,16,Human,Male,Gryffindor,Weasel,,,17,The Burrow,Dwellings
1007,38,"Oh, it",Fred Weasley,14,Human,Male,Gryffindor,,,,17,The Burrow,Dwellings
1008,38,"Oh, it",George Weasley,19,Human,Male,Gryffindor,,,,17,The Burrow,Dwellings
1009,38,"Oh, it",Ron Weasley,2,Human,Male,Gryffindor,Jack Russell Terrier,,,17,The Burrow,Dwellings
1010,38,"Oh, it",Harry Potter,1,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,17,The Burrow,Dwellings
1011,38,Arthur!,Molly Weasley,26,Human,Female,Gryffindor,,,,17,The Burrow,Dwellings
1012,38,"I meanthat was very wrong, indeed, boys. Very wrong of you. Now, Harry, you must know all about Muggles. Tell me, what exactly is the function of a rubber duck?",Arthur Weasley,16,Human,Male,Gryffindor,Weasel,,,17,The Burrow,Dwellings
1013,38,"Oh, umm",Harry Potter,1,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,17,The Burrow,Dwellings
1014,38,"Well, that'll be Errol with the post. Oh, fetch it will you Percy, please?",Molly Weasley,26,Human,Female,Gryffindor,,,,17,The Burrow,Dwellings
1015,38,Errol,Percy Weasley,37,Human,Male,Gryffindor,,,,17,The Burrow,Dwellings
1016,38,He's always doing that.,Ron Weasley,2,Human,Male,Gryffindor,Jack Russell Terrier,,,17,The Burrow,Dwellings
1017,38,"Oh look, it's our Hogwarts letters. And they've sent us Harry's as well.",Percy Weasley,37,Human,Male,Gryffindor,,,,17,The Burrow,Dwellings
1018,38,"Dumbledore must know you're here, Harry. Doesn't miss a trick, that man.",Arthur Weasley,16,Human,Male,Gryffindor,Weasel,,,17,The Burrow,Dwellings
1019,38,"Oh, no.",Molly Weasley,26,Human,Female,Gryffindor,,,,17,The Burrow,Dwellings
1020,38,"This lot won't come cheap, Mum. The spell books alone are very expensive.",Fred Weasley,14,Human,Male,Gryffindor,,,,17,The Burrow,Dwellings
1021,38,We'll manage. There's only one place we're going to get all of this. Diagon Alley.,Molly Weasley,26,Human,Female,Gryffindor,,,,17,The Burrow,Dwellings
1022,39,"Right. Here we are Harry, you go first dear.",Molly Weasley,26,Human,Female,Gryffindor,,,,17,The Burrow,Dwellings
1023,39,"But Harry's never traveled by Floo powder before, Mum.",Ron Weasley,2,Human,Male,Gryffindor,Jack Russell Terrier,,,17,The Burrow,Dwellings
1024,39,Floo powder?,Harry Potter,1,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,17,The Burrow,Dwellings
1025,39,"Oh, well you go first Ron, so that Harry can see how it's done. Yes. In you go That's it.",Molly Weasley,26,Human,Female,Gryffindor,,,,17,The Burrow,Dwellings
1026,39,Diagon Alley!,Ron Weasley,2,Human,Male,Gryffindor,Jack Russell Terrier,,,17,The Burrow,Dwellings
1027,39,"You see? It's quite easy, dear. Don't be afraid. Come on. Come on. In you go. That's it, mind your head. That's right. Now take your Floo powder. That's it, very good. Now, don't forget to speak very, very clearly.",Molly Weasley,26,Human,Female,Gryffindor,,,,17,The Burrow,Dwellings
1028,39,'Diaganilly.',Harry Potter,1,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,17,The Burrow,Dwellings
1029,39,"What did he say, dear?",Molly Weasley,26,Human,Female,Gryffindor,,,,17,The Burrow,Dwellings
1030,39,'Diaganilly.',Arthur Weasley,16,Human,Male,Gryffindor,Weasel,,,17,The Burrow,Dwellings
1031,39,I thought he did.,Molly Weasley,26,Human,Female,Gryffindor,,,,17,The Burrow,Dwellings
1032,39,"Ah, ha-ha-ha-ha",Other,126,,,,,,,3,Knockturn Alley,Diagon Alley
1033,39,"Not lost are you, my dear?",Goblin,132,,,,,,,3,Knockturn Alley,Diagon Alley
1034,39,"I'm fine, thank you. I- I was just",Harry Potter,1,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,3,Knockturn Alley,Diagon Alley
1035,39,Come with us. We'll help you find your way back.,Other,126,,,,,,,3,Knockturn Alley,Diagon Alley
1036,39,No! Please!,Harry Potter,1,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,3,Knockturn Alley,Diagon Alley
1037,39,Harry?,Rubeus Hagrid,5,Half-Human/Half-Giant,Male,Gryffindor,,Oak,,3,Knockturn Alley,Diagon Alley
1038,39,Hagrid!,Harry Potter,1,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,3,Knockturn Alley,Diagon Alley
1039,39,What do you think you're doing down 'ere? Come on!,Rubeus Hagrid,5,Half-Human/Half-Giant,Male,Gryffindor,,Oak,,3,Knockturn Alley,Diagon Alley
1040,39,"Yer a mess, Harry. Skulkin' 'round Knockturn Alley? Dodgy place! Don' want no one ter see you there. People'll think you were up to no good.",Rubeus Hagrid,5,Half-Human/Half-Giant,Male,Gryffindor,,Oak,,1,Flourish & Blotts,Diagon Alley
1041,39,"I was lost, I- hang on. What were you doing down there, then?",Harry Potter,1,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,1,Flourish & Blotts,Diagon Alley
1042,39,"Me? Oh, I was um I was lookin' for Flesh-Eatin' Slug Repellent. They're ruinin' all the school cabbages.",Rubeus Hagrid,5,Half-Human/Half-Giant,Male,Gryffindor,,Oak,,1,Flourish & Blotts,Diagon Alley
1043,39,Harry! Hagrid!,Hermione Granger,3,Human,Female,Gryffindor,Otter,Vine,Dragon Heartstring,1,Flourish & Blotts,Diagon Alley
1044,39,"Hello, Hermione!",Rubeus Hagrid,5,Half-Human/Half-Giant,Male,Gryffindor,,Oak,,1,Flourish & Blotts,Diagon Alley
1045,39,"Oh, it's so good to see you!",Hermione Granger,3,Human,Female,Gryffindor,Otter,Vine,Dragon Heartstring,1,Flourish & Blotts,Diagon Alley
1046,39,"Well, it's great to see you, too!",Harry Potter,1,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,1,Flourish & Blotts,Diagon Alley
1047,39,What did you do to your glasses? Oculus reparo.,Hermione Granger,3,Human,Female,Gryffindor,Otter,Vine,Dragon Heartstring,1,Flourish & Blotts,Diagon Alley
1048,39,I definitely need to remember that one.,Harry Potter,1,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,1,Flourish & Blotts,Diagon Alley
1049,39,"You'll be all right now then, Harry? Right. I'll leave you to it, then.",Rubeus Hagrid,5,Half-Human/Half-Giant,Male,Gryffindor,,Oak,,1,Flourish & Blotts,Diagon Alley
1050,39,Ok! Bye!,Hermione Granger,3,Human,Female,Gryffindor,Otter,Vine,Dragon Heartstring,1,Flourish & Blotts,Diagon Alley
1051,39,Thank you. Bye.,Harry Potter,1,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,1,Flourish & Blotts,Diagon Alley
1052,39,Come on! Everyone's been so worried.,Hermione Granger,3,Human,Female,Gryffindor,Otter,Vine,Dragon Heartstring,1,Flourish & Blotts,Diagon Alley
1053,40,Harry Harry Potter,Other,126,,,,,,,1,Flourish & Blotts,Diagon Alley
1054,40,"Oh, Harry! Thank goodness! We'd hoped you'd only gone one grate too far",Molly Weasley,26,Human,Female,Gryffindor,,,,1,Flourish & Blotts,Diagon Alley
1055,40,"Ladies and gentlemen, Mr. Gilderoy Lockhart.",Other,126,,,,,,,1,Flourish & Blotts,Diagon Alley
1056,40,Ah! Here he is!,Molly Weasley,26,Human,Female,Gryffindor,,,,1,Flourish & Blotts,Diagon Alley
1057,40,Mum fancies him.,Ron Weasley,2,Human,Male,Gryffindor,Jack Russell Terrier,,,1,Flourish & Blotts,Diagon Alley
1058,40,"Make way there. Please! Let me by, madam. Thank you. Excuse me, little girl. This is for the Daily Prophet.",Snake,152,,,,,,,1,Flourish & Blotts,Diagon Alley
1059,40,It can't be- Harry Potter?,Gilderoy Lockhart,28,Human,Male,Ravenclaw,,Cherry,Dragon Heartstring,1,Flourish & Blotts,Diagon Alley
1060,40,"Harry Potter! Excuse me, madam.",Snake,152,,,,,,,1,Flourish & Blotts,Diagon Alley
1061,40,"Nice big smile, Harry. Together you and I rate the front page! Ladies and gentlemen, what an extraordinary moment this is. When young Harry stepped into Flourish and Blotts this morning to purchase my autobiography, Magical Me, which, incidentally is currently celebrating its 27th week atop the Daily Prophet bestseller list, he had no idea that he would, in fact, be leaving with my entire collected works, free of charge. Now, ladies?",Gilderoy Lockhart,28,Human,Male,Ravenclaw,,Cherry,Dragon Heartstring,1,Flourish & Blotts,Diagon Alley
1062,40,"Harry, now you give me those, and I'll get them signed. All of you wait outside. That's it, Ron.",Molly Weasley,26,Human,Female,Gryffindor,,,,1,Flourish & Blotts,Diagon Alley
1063,40,"I'll bet you loved that, didn't you, Potter? Famous Harry Potter! Can't even go into a bookshop without making the front page.",Draco Malfoy,12,Human,Male,Slytherin,,Hawthorn,Unicorn Hair,1,Flourish & Blotts,Diagon Alley
1064,40,Leave him alone.,Ginny Weasley,20,Human,Female,Gryffindor,Horse,,,1,Flourish & Blotts,Diagon Alley
1065,40,"Oh look, Potter. You've got yourself a girlfriend.",Draco Malfoy,12,Human,Male,Slytherin,,Hawthorn,Unicorn Hair,1,Flourish & Blotts,Diagon Alley
1066,40,"Now, now Draco, play nicely. Mr. Potter Lucius Malfoy. We meet at last. Forgive me, your scar is legend, as, of course, is the wizard who gave it to you.",Lucius Malfoy,23,Human,Male,Slytherin,,Elm,Dragon Heartstring,1,Flourish & Blotts,Diagon Alley
